caseID,prefix,ElapsedAct,StartTime,LastTime,NextTime,predictedEndTime,Duration
8552,24,a4-a1-a1-a1-a1-a1-a2-a3-a5-a5-a5-a5-a5-a5-a5-a5-a5-a5-a3-a3-a5-a5-a5-a5-a5,2012-02-15 21:27:00,2012-03-13 00:14:00,2012-03-13 23:10:00,2012-03-21 22:03:00,8D 21H 49M
8552,25,a4-a1-a1-a1-a1-a1-a2-a3-a5-a5-a5-a5-a5-a5-a5-a5-a5-a5-a3-a3-a5-a5-a5-a5-a5-a5,2012-02-15 21:27:00,2012-03-13 23:10:00,2012-03-14 04:06:00,2012-03-17 11:37:00,3D 12H 27M
8552,26,a4-a1-a1-a1-a1-a1-a2-a3-a5-a5-a5-a5-a5-a5-a5-a5-a5-a5-a3-a3-a5-a5-a5-a5-a5-a5-a5,2012-02-15 21:27:00,2012-03-14 04:06:00,2012-03-14 05:26:00,2012-03-17 04:08:00,3D 0H 2M
8552,27,a4-a1-a1-a1-a1-a1-a2-a3-a5-a5-a5-a5-a5-a5-a5-a5-a5-a5-a3-a3-a5-a5-a5-a5-a5-a5-a5-a5,2012-02-15 21:27:00,2012-03-14 05:26:00,2012-03-14 23:02:00,2012-03-16 18:40:00,2D 13H 14M
8554,2,a1-a2-a2,2012-02-16 00:47:00,2012-02-23 00:07:00,2012-02-24 00:42:00,2012-03-07 16:41:00,13D 16H 34M
8554,3,a1-a2-a2-a2,2012-02-16 00:47:00,2012-02-24 00:42:00,2012-03-04 00:32:00,2012-03-03 23:14:00,8D 22H 32M
8554,4,a1-a2-a2-a2-a2,2012-02-16 00:47:00,2012-03-04 00:32:00,2012-03-07 18:36:00,2012-03-16 03:32:00,12D 3H 0M
8554,5,a1-a2-a2-a2-a2-a2,2012-02-16 00:47:00,2012-03-07 18:36:00,2012-03-09 19:33:00,2012-03-25 04:26:00,17D 9H 50M
8554,6,a1-a2-a2-a2-a2-a2-a3,2012-02-16 00:47:00,2012-03-09 19:33:00,2012-03-12 20:46:00,2012-03-18 11:56:00,8D 16H 23M
8554,7,a1-a2-a2-a2-a2-a2-a3-a3,2012-02-16 00:47:00,2012-03-12 20:46:00,2012-03-13 02:55:00,2012-03-15 01:19:00,2D 4H 33M
8554,8,a1-a2-a2-a2-a2-a2-a3-a3-a5,2012-02-16 00:47:00,2012-03-13 02:55:00,2012-03-13 03:39:00,2012-03-16 19:15:00,3D 16H 20M
8555,2,a1-a1-a1,2012-02-15 23:41:00,2012-02-16 02:12:00,2012-02-16 18:39:00,2012-03-03 19:46:00,16D 17H 34M
8555,3,a1-a1-a1-a1,2012-02-15 23:41:00,2012-02-16 18:39:00,2012-02-17 01:40:00,2012-03-05 11:41:00,17D 17H 2M
8555,4,a1-a1-a1-a1-a1,2012-02-15 23:41:00,2012-02-17 01:40:00,2012-02-18 05:37:00,2012-03-07 21:01:00,19D 19H 21M
8555,5,a1-a1-a1-a1-a1-a1,2012-02-15 23:41:00,2012-02-18 05:37:00,2012-02-20 18:17:00,2012-03-10 16:19:00,21D 10H 42M
8555,6,a1-a1-a1-a1-a1-a1-a1,2012-02-15 23:41:00,2012-02-20 18:17:00,2012-02-22 04:24:00,2012-03-13 04:18:00,21D 10H 1M
8555,7,a1-a1-a1-a1-a1-a1-a1-a1,2012-02-15 23:41:00,2012-02-22 04:24:00,2012-02-22 04:26:00,2012-03-14 09:23:00,21D 4H 59M
8555,8,a1-a1-a1-a1-a1-a1-a1-a1-a1,2012-02-15 23:41:00,2012-02-22 04:26:00,2012-03-01 01:17:00,2012-03-14 23:24:00,21D 18H 58M
8555,9,a1-a1-a1-a1-a1-a1-a1-a1-a1-a2,2012-02-15 23:41:00,2012-03-01 01:17:00,2012-03-01 04:24:00,2012-03-22 16:38:00,21D 15H 21M
8555,10,a1-a1-a1-a1-a1-a1-a1-a1-a1-a2-a2,2012-02-15 23:41:00,2012-03-01 04:24:00,2012-03-04 00:55:00,2012-03-22 22:23:00,21D 17H 59M
8555,11,a1-a1-a1-a1-a1-a1-a1-a1-a1-a2-a2-a2,2012-02-15 23:41:00,2012-03-04 00:55:00,2012-03-07 17:59:00,2012-03-17 00:37:00,12D 23H 42M
8555,12,a1-a1-a1-a1-a1-a1-a1-a1-a1-a2-a2-a2-a2,2012-02-15 23:41:00,2012-03-07 17:59:00,2012-03-12 21:42:00,2012-03-24 03:07:00,16D 9H 8M
8556,2,a1-a2-a2,2012-02-15 23:55:00,2012-02-23 00:13:00,2012-02-24 05:55:00,2012-03-11 04:02:00,17D 3H 49M
8556,3,a1-a2-a2-a2,2012-02-15 23:55:00,2012-02-24 05:55:00,2012-02-25 00:08:00,2012-03-05 07:50:00,10D 1H 55M
8556,4,a1-a2-a2-a2-a2,2012-02-15 23:55:00,2012-02-25 00:08:00,2012-02-29 01:23:00,2012-03-08 01:57:00,12D 1H 49M
8557,2,a1-a2-a2,2012-02-15 22:43:00,2012-02-22 23:55:00,2012-03-02 19:50:00,2012-03-08 02:11:00,14D 2H 16M
8557,3,a1-a2-a2-a2,2012-02-15 22:43:00,2012-03-02 19:50:00,2012-03-05 19:53:00,2012-03-14 21:35:00,12D 1H 45M
8557,4,a1-a2-a2-a2-a2,2012-02-15 22:43:00,2012-03-05 19:53:00,2012-03-06 00:07:00,2012-03-18 12:28:00,12D 16H 35M
8557,5,a1-a2-a2-a2-a2-a2,2012-02-15 22:43:00,2012-03-06 00:07:00,2012-03-10 01:29:00,2012-03-13 16:03:00,7D 15H 56M
8559,2,a1-a1-a1,2012-02-16 00:04:00,2012-02-17 01:00:00,2012-02-17 01:09:00,2012-03-04 18:05:00,16D 17H 5M
8559,3,a1-a1-a1-a2,2012-02-16 00:04:00,2012-02-17 01:09:00,2012-02-24 01:48:00,2012-03-05 20:57:00,17D 19H 48M
8559,4,a1-a1-a1-a2-a2,2012-02-16 00:04:00,2012-02-24 01:48:00,2012-02-24 04:01:00,2012-03-11 14:39:00,16D 12H 51M
8559,5,a1-a1-a1-a2-a2-a2,2012-02-16 00:04:00,2012-02-24 04:01:00,2012-02-24 04:32:00,2012-03-13 18:01:00,18D 14H 0M
8559,6,a1-a1-a1-a2-a2-a2-a2,2012-02-16 00:04:00,2012-02-24 04:32:00,2012-02-24 19:40:00,2012-03-06 07:02:00,11D 2H 30M
8559,7,a1-a1-a1-a2-a2-a2-a2-a2,2012-02-16 00:04:00,2012-02-24 19:40:00,2012-03-03 04:23:00,2012-03-06 18:19:00,10D 22H 39M
8559,8,a1-a1-a1-a2-a2-a2-a2-a2-a2,2012-02-16 00:04:00,2012-03-03 04:23:00,2012-03-03 04:34:00,2012-03-12 08:13:00,9D 3H 50M
8559,9,a1-a1-a1-a2-a2-a2-a2-a2-a2-a2,2012-02-16 00:04:00,2012-03-03 04:34:00,2012-03-09 05:56:00,2012-03-17 22:35:00,14D 18H 1M
8560,2,a1-a1-a2,2012-02-16 01:09:00,2012-02-16 01:30:00,2012-02-22 23:25:00,2012-03-03 09:11:00,16D 7H 41M
8560,3,a1-a1-a2-a2,2012-02-16 01:09:00,2012-02-22 23:25:00,2012-02-23 01:22:00,2012-03-08 16:48:00,14D 17H 23M
8560,4,a1-a1-a2-a2-a2,2012-02-16 01:09:00,2012-02-23 01:22:00,2012-02-24 01:20:00,2012-03-07 03:52:00,13D 2H 30M
8560,5,a1-a1-a2-a2-a2-a2,2012-02-16 01:09:00,2012-02-24 01:20:00,2012-02-24 01:21:00,2012-03-04 01:54:00,9D 0H 34M
8560,6,a1-a1-a2-a2-a2-a2-a2,2012-02-16 01:09:00,2012-02-24 01:21:00,2012-02-24 01:32:00,2012-03-07 05:51:00,12D 4H 30M
8560,7,a1-a1-a2-a2-a2-a2-a2-a2,2012-02-16 01:09:00,2012-02-24 01:32:00,2012-02-24 01:46:00,2012-03-07 08:08:00,12D 6H 36M
8560,8,a1-a1-a2-a2-a2-a2-a2-a2-a2,2012-02-16 01:09:00,2012-02-24 01:46:00,2012-03-01 05:05:00,2012-03-08 07:03:00,13D 5H 17M
8560,9,a1-a1-a2-a2-a2-a2-a2-a2-a2-a2,2012-02-16 01:09:00,2012-03-01 05:05:00,2012-03-01 21:15:00,2012-03-15 01:50:00,13D 20H 45M
8560,10,a1-a1-a2-a2-a2-a2-a2-a2-a2-a2-a2,2012-02-16 01:09:00,2012-03-01 21:15:00,2012-03-04 01:02:00,2012-03-18 16:27:00,16D 19H 12M
8560,11,a1-a1-a2-a2-a2-a2-a2-a2-a2-a2-a2-a2,2012-02-16 01:09:00,2012-03-04 01:02:00,2012-03-05 21:35:00,2012-03-12 02:01:00,8D 0H 59M
8560,12,a1-a1-a2-a2-a2-a2-a2-a2-a2-a2-a2-a2-a2,2012-02-16 01:09:00,2012-03-05 21:35:00,2012-03-14 02:50:00,2012-03-17 11:02:00,11D 13H 27M
8561,2,a4-a1-a1,2012-02-15 23:36:00,2012-02-16 18:39:00,2012-02-16 21:24:00,2012-02-26 10:23:00,9D 15H 44M
8562,2,a1-a2-a3,2012-02-15 23:11:00,2012-02-15 23:47:00,2012-02-16 04:55:00,2012-02-26 20:30:00,10D 20H 43M
8564,2,a1-a1-a2,2012-02-16 01:14:00,2012-02-16 01:58:00,2012-02-22 22:56:00,2012-03-03 10:57:00,16D 8H 59M
8564,3,a1-a1-a2-a2,2012-02-16 01:14:00,2012-02-22 22:56:00,2012-03-05 18:31:00,2012-03-08 15:34:00,14D 16H 38M
8564,4,a1-a1-a2-a2-a2,2012-02-16 01:14:00,2012-03-05 18:31:00,2012-03-06 22:57:00,2012-03-19 00:05:00,13D 5H 34M
8564,5,a1-a1-a2-a2-a2-a2,2012-02-16 01:14:00,2012-03-06 22:57:00,2012-03-09 01:16:00,2012-03-20 16:59:00,13D 18H 2M
8564,6,a1-a1-a2-a2-a2-a2-a3,2012-02-16 01:14:00,2012-03-09 01:16:00,2012-03-09 02:32:00,2012-03-15 09:26:00,6D 8H 10M
8564,7,a1-a1-a2-a2-a2-a2-a3-a5,2012-02-16 01:14:00,2012-03-09 02:32:00,2012-03-09 18:36:00,2012-03-11 08:58:00,2D 6H 26M
8564,8,a1-a1-a2-a2-a2-a2-a3-a5-a5,2012-02-16 01:14:00,2012-03-09 18:36:00,2012-03-09 19:35:00,2012-03-12 03:10:00,2D 8H 34M
8564,9,a1-a1-a2-a2-a2-a2-a3-a5-a5-a3,2012-02-16 01:14:00,2012-03-09 19:35:00,2012-03-09 20:04:00,2012-03-12 21:29:00,3D 1H 54M
8564,10,a1-a1-a2-a2-a2-a2-a3-a5-a5-a3-a3,2012-02-16 01:14:00,2012-03-09 20:04:00,2012-03-09 20:32:00,2012-03-12 18:13:00,2D 22H 9M
8564,11,a1-a1-a2-a2-a2-a2-a3-a5-a5-a3-a3-a3,2012-02-16 01:14:00,2012-03-09 20:32:00,2012-03-09 21:17:00,2012-03-13 01:52:00,3D 5H 20M
8564,12,a1-a1-a2-a2-a2-a2-a3-a5-a5-a3-a3-a3-a5,2012-02-16 01:14:00,2012-03-09 21:17:00,2012-03-09 21:22:00,2012-03-12 23:08:00,3D 1H 51M
8564,13,a1-a1-a2-a2-a2-a2-a3-a5-a5-a3-a3-a3-a5-a5,2012-02-16 01:14:00,2012-03-09 21:22:00,2012-03-09 21:26:00,2012-03-12 16:31:00,2D 19H 9M
8564,14,a1-a1-a2-a2-a2-a2-a3-a5-a5-a3-a3-a3-a5-a5-a5,2012-02-16 01:14:00,2012-03-09 21:26:00,2012-03-10 01:24:00,2012-03-12 09:21:00,2D 11H 55M
8564,15,a1-a1-a2-a2-a2-a2-a3-a5-a5-a3-a3-a3-a5-a5-a5-a5,2012-02-16 01:14:00,2012-03-10 01:24:00,2012-03-12 17:11:00,2012-03-12 08:19:00,2D 6H 55M
8564,16,a1-a1-a2-a2-a2-a2-a3-a5-a5-a3-a3-a3-a5-a5-a5-a5-a3,2012-02-16 01:14:00,2012-03-12 17:11:00,2012-03-12 17:22:00,2012-03-16 18:54:00,4D 1H 43M
8565,2,a1-a2-a2,2012-02-15 23:59:00,2012-02-22 18:51:00,2012-02-23 21:07:00,2012-03-07 20:56:00,14D 2H 5M
8565,3,a1-a2-a2-a3,2012-02-15 23:59:00,2012-02-23 21:07:00,2012-02-23 21:21:00,2012-03-07 22:49:00,13D 1H 42M
8565,4,a1-a2-a2-a3-a5,2012-02-15 23:59:00,2012-02-23 21:21:00,2012-02-23 22:12:00,2012-02-25 15:08:00,1D 17H 47M
8565,5,a1-a2-a2-a3-a5-a5,2012-02-15 23:59:00,2012-02-23 22:12:00,2012-02-24 01:46:00,2012-02-25 14:20:00,1D 16H 8M
8565,6,a1-a2-a2-a3-a5-a5-a5,2012-02-15 23:59:00,2012-02-24 01:46:00,2012-02-24 17:57:00,2012-02-25 09:47:00,1D 8H 1M
8565,7,a1-a2-a2-a3-a5-a5-a5-a3,2012-02-15 23:59:00,2012-02-24 17:57:00,2012-02-24 20:52:00,2012-02-27 05:46:00,2D 11H 49M
8565,8,a1-a2-a2-a3-a5-a5-a5-a3-a5,2012-02-15 23:59:00,2012-02-24 20:52:00,2012-02-24 20:55:00,2012-02-27 12:36:00,2D 15H 44M
8565,9,a1-a2-a2-a3-a5-a5-a5-a3-a5-a5,2012-02-15 23:59:00,2012-02-24 20:55:00,2012-03-01 22:48:00,2012-02-26 21:56:00,2D 1H 1M
8565,10,a1-a2-a2-a3-a5-a5-a5-a3-a5-a5-a5,2012-02-15 23:59:00,2012-03-01 22:48:00,2012-03-02 21:14:00,2012-03-03 23:23:00,2D 0H 35M
8565,11,a1-a2-a2-a3-a5-a5-a5-a3-a5-a5-a5-a5,2012-02-15 23:59:00,2012-03-02 21:14:00,2012-03-03 00:44:00,2012-03-12 04:12:00,9D 6H 58M
8565,12,a1-a2-a2-a3-a5-a5-a5-a3-a5-a5-a5-a5-a5,2012-02-15 23:59:00,2012-03-03 00:44:00,2012-03-04 01:18:00,2012-03-07 05:08:00,4D 4H 24M
8565,13,a1-a2-a2-a3-a5-a5-a5-a3-a5-a5-a5-a5-a5-a5,2012-02-15 23:59:00,2012-03-04 01:18:00,2012-03-05 21:39:00,2012-03-09 11:06:00,5D 9H 48M
8565,14,a1-a2-a2-a3-a5-a5-a5-a3-a5-a5-a5-a5-a5-a5-a5,2012-02-15 23:59:00,2012-03-05 21:39:00,2012-03-05 23:42:00,2012-03-13 22:56:00,8D 1H 17M
8565,15,a1-a2-a2-a3-a5-a5-a5-a3-a5-a5-a5-a5-a5-a5-a5-a5,2012-02-15 23:59:00,2012-03-05 23:42:00,2012-03-05 23:43:00,2012-03-09 04:50:00,3D 5H 8M
8565,16,a1-a2-a2-a3-a5-a5-a5-a3-a5-a5-a5-a5-a5-a5-a5-a5-a5,2012-02-15 23:59:00,2012-03-05 23:43:00,2012-03-06 00:49:00,2012-03-06 20:45:00,0D 21H 2M
8567,2,a1-a2-a2,2012-02-16 00:54:00,2012-02-20 18:24:00,2012-02-24 20:07:00,2012-03-05 11:39:00,13D 17H 15M
8567,3,a1-a2-a2-a2,2012-02-16 00:54:00,2012-02-24 20:07:00,2012-02-27 20:45:00,2012-03-02 17:00:00,6D 20H 53M
8567,4,a1-a2-a2-a2-a3,2012-02-16 00:54:00,2012-02-27 20:45:00,2012-02-27 20:46:00,2012-03-09 04:49:00,10D 8H 4M
8567,5,a1-a2-a2-a2-a3-a6,2012-02-16 00:54:00,2012-02-27 20:46:00,2012-02-27 21:20:00,2012-03-01 14:10:00,2D 17H 24M
8568,2,a1-a1-a1,2012-02-16 01:19:00,2012-02-16 20:06:00,2012-02-17 01:31:00,2012-03-04 04:29:00,16D 8H 23M
8570,2,a1-a2-a2,2012-02-16 00:36:00,2012-02-24 20:46:00,2012-02-24 23:42:00,2012-03-10 15:46:00,14D 19H 0M
8570,3,a1-a2-a2-a2,2012-02-16 00:36:00,2012-02-24 23:42:00,2012-03-03 20:28:00,2012-03-08 12:32:00,12D 12H 50M
8570,4,a1-a2-a2-a2-a2,2012-02-16 00:36:00,2012-03-03 20:28:00,2012-03-06 20:49:00,2012-03-10 18:57:00,6D 22H 29M
8570,5,a1-a2-a2-a2-a2-a2,2012-02-16 00:36:00,2012-03-06 20:49:00,2012-03-10 20:28:00,2012-03-18 20:52:00,12D 0H 3M
8570,6,a1-a2-a2-a2-a2-a2-a3,2012-02-16 00:36:00,2012-03-10 20:28:00,2012-03-11 00:26:00,2012-03-18 18:28:00,7D 22H 0M
8570,7,a1-a2-a2-a2-a2-a2-a3-a5,2012-02-16 00:36:00,2012-03-11 00:26:00,2012-03-11 01:32:00,2012-03-15 02:58:00,4D 2H 32M
8570,8,a1-a2-a2-a2-a2-a2-a3-a5-a5,2012-02-16 00:36:00,2012-03-11 01:32:00,2012-03-12 18:28:00,2012-03-14 14:13:00,3D 12H 41M
8570,9,a1-a2-a2-a2-a2-a2-a3-a5-a5-a5,2012-02-16 00:36:00,2012-03-12 18:28:00,2012-03-12 19:43:00,2012-03-16 13:13:00,3D 18H 45M
8571,2,a1-a2-a2,2012-02-16 01:19:00,2012-02-21 20:50:00,2012-02-23 20:29:00,2012-03-07 03:03:00,14D 6H 13M
8571,3,a1-a2-a2-a3,2012-02-16 01:19:00,2012-02-23 20:29:00,2012-02-23 20:53:00,2012-03-06 15:36:00,11D 19H 7M
8573,2,a4-a4-a1,2012-02-16 01:19:00,2012-02-16 04:43:00,2012-02-16 18:58:00,2012-02-16 09:29:00,0D 4H 46M
8573,3,a4-a4-a1-a1,2012-02-16 01:19:00,2012-02-16 18:58:00,2012-02-17 00:49:00,2012-02-24 03:27:00,7D 8H 29M
8573,4,a4-a4-a1-a1-a1,2012-02-16 01:19:00,2012-02-17 00:49:00,2012-02-17 02:58:00,2012-02-25 11:02:00,8D 10H 13M
8574,2,a1-a2-a2,2012-02-16 02:43:00,2012-02-16 02:47:00,2012-02-21 19:57:00,2012-03-01 05:53:00,14D 3H 6M
8574,3,a1-a2-a2-a2,2012-02-16 02:43:00,2012-02-21 19:57:00,2012-02-29 23:12:00,2012-03-05 15:12:00,12D 19H 15M
8574,4,a1-a2-a2-a2-a2,2012-02-16 02:43:00,2012-02-29 23:12:00,2012-03-01 01:25:00,2012-03-12 21:42:00,11D 22H 30M
8574,5,a1-a2-a2-a2-a2-a2,2012-02-16 02:43:00,2012-03-01 01:25:00,2012-03-01 19:44:00,2012-03-11 21:19:00,10D 19H 54M
8574,6,a1-a2-a2-a2-a2-a2-a2,2012-02-16 02:43:00,2012-03-01 19:44:00,2012-03-02 21:56:00,2012-03-09 06:31:00,7D 10H 47M
8574,7,a1-a2-a2-a2-a2-a2-a2-a3,2012-02-16 02:43:00,2012-03-02 21:56:00,2012-03-02 23:24:00,2012-03-10 13:18:00,7D 15H 22M
8575,2,a1-a1-a1,2012-02-16 15:15:00,2012-02-17 01:37:00,2012-02-17 05:33:00,2012-03-04 04:27:00,16D 2H 50M
8575,3,a1-a1-a1-a1,2012-02-16 15:15:00,2012-02-17 05:33:00,2012-02-17 18:54:00,2012-03-06 06:17:00,18D 0H 44M
8576,2,a1-a1-a1,2012-02-16 01:41:00,2012-02-17 19:02:00,2012-02-18 01:53:00,2012-03-05 14:32:00,16D 19H 30M
8577,2,a1-a1-a1,2012-02-16 01:43:00,2012-02-16 04:36:00,2012-02-16 04:42:00,2012-03-03 14:08:00,16D 9H 32M
8577,3,a1-a1-a1-a1,2012-02-16 01:43:00,2012-02-16 04:42:00,2012-02-22 22:53:00,2012-03-05 03:30:00,17D 22H 48M
8577,4,a1-a1-a1-a1-a2,2012-02-16 01:43:00,2012-02-22 22:53:00,2012-02-24 01:03:00,2012-03-14 12:40:00,20D 13H 47M
8577,5,a1-a1-a1-a1-a2-a2,2012-02-16 01:43:00,2012-02-24 01:03:00,2012-02-27 20:44:00,2012-03-14 00:13:00,18D 23H 10M
8577,6,a1-a1-a1-a1-a2-a2-a2,2012-02-16 01:43:00,2012-02-27 20:44:00,2012-02-28 20:41:00,2012-03-14 18:19:00,15D 21H 35M
8579,2,a1-a1-a2,2012-02-16 03:48:00,2012-02-24 03:24:00,2012-02-28 23:06:00,2012-03-12 07:33:00,17D 4H 9M
8579,3,a1-a1-a2-a2,2012-02-16 03:48:00,2012-02-28 23:06:00,2012-02-28 23:46:00,2012-03-17 16:59:00,17D 17H 53M
8579,4,a1-a1-a2-a2-a3,2012-02-16 03:48:00,2012-02-28 23:46:00,2012-03-01 23:59:00,2012-03-09 00:41:00,9D 0H 55M
8581,2,a4-a1-a1,2012-02-16 02:00:00,2012-02-17 05:03:00,2012-02-17 21:21:00,2012-02-28 12:21:00,11D 7H 18M
8581,3,a4-a1-a1-a1,2012-02-16 02:00:00,2012-02-17 21:21:00,2012-02-18 01:20:00,2012-02-29 01:38:00,11D 4H 17M
8581,4,a4-a1-a1-a1-a1,2012-02-16 02:00:00,2012-02-18 01:20:00,2012-02-18 01:22:00,2012-03-01 21:49:00,12D 20H 29M
8581,5,a4-a1-a1-a1-a1-a1,2012-02-16 02:00:00,2012-02-18 01:22:00,2012-02-18 01:26:00,2012-03-02 21:53:00,13D 20H 31M
8582,2,a1-a1-a1,2012-02-16 04:29:00,2012-02-16 20:09:00,2012-02-16 20:37:00,2012-03-04 16:27:00,16D 20H 18M
8582,3,a1-a1-a1-a1,2012-02-16 04:29:00,2012-02-16 20:37:00,2012-02-16 20:39:00,2012-03-06 08:31:00,18D 11H 54M
8582,4,a1-a1-a1-a1-a1,2012-02-16 04:29:00,2012-02-16 20:39:00,2012-02-16 20:41:00,2012-03-07 00:08:00,19D 3H 29M
8582,5,a1-a1-a1-a1-a1-a1,2012-02-16 04:29:00,2012-02-16 20:41:00,2012-02-24 00:27:00,2012-03-07 03:10:00,19D 6H 29M
8582,6,a1-a1-a1-a1-a1-a1-a2,2012-02-16 04:29:00,2012-02-24 00:27:00,2012-03-01 19:24:00,2012-03-14 07:47:00,19D 7H 20M
8582,7,a1-a1-a1-a1-a1-a1-a2-a2,2012-02-16 04:29:00,2012-03-01 19:24:00,2012-03-05 23:59:00,2012-03-22 15:42:00,20D 20H 18M
8582,8,a1-a1-a1-a1-a1-a1-a2-a2-a3,2012-02-16 04:29:00,2012-03-05 23:59:00,2012-03-06 00:05:00,2012-03-20 15:38:00,14D 15H 39M
8582,9,a1-a1-a1-a1-a1-a1-a2-a2-a3-a5,2012-02-16 04:29:00,2012-03-06 00:05:00,2012-03-06 04:20:00,2012-03-09 22:39:00,3D 22H 34M
8582,10,a1-a1-a1-a1-a1-a1-a2-a2-a3-a5-a5,2012-02-16 04:29:00,2012-03-06 04:20:00,2012-03-06 17:53:00,2012-03-07 21:41:00,1D 17H 21M
8582,11,a1-a1-a1-a1-a1-a1-a2-a2-a3-a5-a5-a5,2012-02-16 04:29:00,2012-03-06 17:53:00,2012-03-06 21:01:00,2012-03-08 01:17:00,1D 7H 24M
8582,12,a1-a1-a1-a1-a1-a1-a2-a2-a3-a5-a5-a5-a5,2012-02-16 04:29:00,2012-03-06 21:01:00,2012-03-07 04:49:00,2012-03-08 00:35:00,1D 3H 34M
8582,13,a1-a1-a1-a1-a1-a1-a2-a2-a3-a5-a5-a5-a5-a5,2012-02-16 04:29:00,2012-03-07 04:49:00,2012-03-07 22:38:00,2012-03-07 23:58:00,0D 19H 9M
8582,14,a1-a1-a1-a1-a1-a1-a2-a2-a3-a5-a5-a5-a5-a5-a5,2012-02-16 04:29:00,2012-03-07 22:38:00,2012-03-08 01:57:00,2012-03-09 18:09:00,1D 19H 31M
8582,15,a1-a1-a1-a1-a1-a1-a2-a2-a3-a5-a5-a5-a5-a5-a5-a5,2012-02-16 04:29:00,2012-03-08 01:57:00,2012-03-08 03:33:00,2012-03-09 15:52:00,1D 13H 55M
8582,16,a1-a1-a1-a1-a1-a1-a2-a2-a3-a5-a5-a5-a5-a5-a5-a5-a5,2012-02-16 04:29:00,2012-03-08 03:33:00,2012-03-11 00:09:00,2012-03-10 13:08:00,2D 9H 35M
8582,17,a1-a1-a1-a1-a1-a1-a2-a2-a3-a5-a5-a5-a5-a5-a5-a5-a5-a5,2012-02-16 04:29:00,2012-03-11 00:09:00,2012-03-13 04:51:00,2012-03-13 11:45:00,2D 11H 36M
8582,18,a1-a1-a1-a1-a1-a1-a2-a2-a3-a5-a5-a5-a5-a5-a5-a5-a5-a5-a5,2012-02-16 04:29:00,2012-03-13 04:51:00,2012-03-13 20:45:00,2012-03-22 22:28:00,9D 17H 37M
8582,19,a1-a1-a1-a1-a1-a1-a2-a2-a3-a5-a5-a5-a5-a5-a5-a5-a5-a5-a5-a5,2012-02-16 04:29:00,2012-03-13 20:45:00,2012-03-13 23:44:00,2012-03-20 16:50:00,6D 20H 5M
8582,20,a1-a1-a1-a1-a1-a1-a2-a2-a3-a5-a5-a5-a5-a5-a5-a5-a5-a5-a5-a5-a5,2012-02-16 04:29:00,2012-03-13 23:44:00,2012-03-14 05:01:00,2012-03-16 18:57:00,2D 19H 13M
8584,2,a1-a1-a1,2012-02-16 04:24:00,2012-02-17 19:26:00,2012-02-23 01:28:00,2012-03-05 13:43:00,16D 18H 17M
8588,2,a4-a1-a1,2012-02-16 03:00:00,2012-02-16 03:09:00,2012-02-16 03:11:00,2012-02-26 18:55:00,10D 15H 46M
8588,3,a4-a1-a1-a1,2012-02-16 03:00:00,2012-02-16 03:11:00,2012-02-16 03:35:00,2012-02-26 18:26:00,10D 15H 15M
8588,4,a4-a1-a1-a1-a1,2012-02-16 03:00:00,2012-02-16 03:35:00,2012-02-16 03:41:00,2012-02-26 22:48:00,10D 19H 13M
8588,5,a4-a1-a1-a1-a1-a2,2012-02-16 03:00:00,2012-02-16 03:41:00,2012-02-22 23:17:00,2012-02-27 23:24:00,11D 19H 43M
8588,6,a4-a1-a1-a1-a1-a2-a2,2012-02-16 03:00:00,2012-02-22 23:17:00,2012-02-29 23:07:00,2012-03-07 08:58:00,13D 9H 41M
8588,7,a4-a1-a1-a1-a1-a2-a2-a2,2012-02-16 03:00:00,2012-02-29 23:07:00,2012-02-29 23:12:00,2012-03-14 14:40:00,13D 15H 33M
8591,2,a4-a1-a1,2012-02-16 04:50:00,2012-02-16 19:22:00,2012-02-17 03:44:00,2012-02-27 10:19:00,10D 14H 57M
8591,3,a4-a1-a1-a1,2012-02-16 04:50:00,2012-02-17 03:44:00,2012-02-21 21:13:00,2012-02-29 00:57:00,11D 21H 13M
8591,4,a4-a1-a1-a1-a2,2012-02-16 04:50:00,2012-02-21 21:13:00,2012-02-22 02:12:00,2012-03-05 09:14:00,12D 12H 1M
8591,5,a4-a1-a1-a1-a2-a3,2012-02-16 04:50:00,2012-02-22 02:12:00,2012-02-22 20:59:00,2012-03-07 02:56:00,14D 0H 44M
8591,6,a4-a1-a1-a1-a2-a3-a5,2012-02-16 04:50:00,2012-02-22 20:59:00,2012-02-22 21:04:00,2012-02-24 07:41:00,1D 10H 42M
8591,7,a4-a1-a1-a1-a2-a3-a5-a5,2012-02-16 04:50:00,2012-02-22 21:04:00,2012-02-22 21:06:00,2012-02-25 08:49:00,2D 11H 45M
8591,8,a4-a1-a1-a1-a2-a3-a5-a5-a5,2012-02-16 04:50:00,2012-02-22 21:06:00,2012-02-23 00:09:00,2012-02-25 09:10:00,2D 12H 4M
8591,9,a4-a1-a1-a1-a2-a3-a5-a5-a5-a5,2012-02-16 04:50:00,2012-02-23 00:09:00,2012-02-24 23:28:00,2012-02-25 17:04:00,2D 16H 55M
8591,10,a4-a1-a1-a1-a2-a3-a5-a5-a5-a5-a3,2012-02-16 04:50:00,2012-02-24 23:28:00,2012-02-25 01:48:00,2012-02-27 12:21:00,2D 12H 53M
8592,2,a1-a1-a1,2012-02-16 03:56:00,2012-02-16 21:30:00,2012-02-16 21:32:00,2012-03-04 15:44:00,16D 18H 14M
